id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,declaremaj,changingmaj,commonmaj,howbalancdist,underforty,averagpersdist,typicalsucdist,typicalunsuc,genderhappens,oppgender,govpolicydont,unfairfavorgen,risefallgender,uniquegender,govpolicybad,SEC532,SEC533,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh
77146,Fall17,10/6/2017 1:15,10/6/2017 1:39,24,1,1,3,4,Japanese,4,4,4,1,N/A,0,3,5,0,1,6,N/A,1,45,5,"Mandarin Chinese; however this was when very young, and I can no longer speak as fluently as a native speaker can",0,N/A,"Yes, this is my first time in the REP",6,computer engineer,6,12,4,1,14,1,1,2,2.68,computer engineer,1,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/7/1996,6,21,"Zhongli, Taiwan","Zhongli, Taiwan","Gaoxiong, Taiwan","Gaoxiong, Taiwan",CA,4,Chinese/Taiwanese,4,Chinese/Taiwanese,1,2,10,3,[Decline to Answer],7,1,4,4,4,4,4,4,6,6,6,1,6,4,6,4,4,3,3,2,6,4,6,6,7,3,"a person who guides and advises a mentee to have an open mind, good logic and reasoning, a wholistic world view, ...",further progress toward defining my personal identity,"concrete goals? no clue... i'm not even sure if i need a mentor, which may indicate that i may in fact, need a mentor; am i too ignorant to realize my need?",2,[Decline to Answer],2,2,1,no; it's fun,mine was that it wasn't very fun? I didn't hate my previous majors but I also did not particularly like them,0,1,0,0,0,2,5,4,4,2,6,6,0,29,6,6,6,7,5,7,7,3,7,1,7,6,2,multivariable calculus,"1, 2, 3, 4, 5","Algebra in 2012, Geometry in 2011, Pre-Calculus/Trigonometry in 2013, Calculus in 2017, Statistics in 2016",[Decline to Answer],4,2
77149,Fall17,10/6/2017 3:05,10/6/2017 3:32,27,1,1,1,3,undeclared,3,4,3,1,N/A,1,3,5,0,1,2,N/A,2,29,5,English,0,N/A,"Yes, this is my first time in the REP",5,Global Management for tech/sports company,5,13,5,2,14,1,1,2,3.4,No occupation,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/16/1997,6,20,"Cleveland, Ohio, USA","Fort Worth, Texas, USA","St. Louis, Missouri, USA","St. Louis, Missouri, USA",MO,1,N/A,1,N/A,1,2,10,3,[Decline to Answer],6,1,2,2,4,7,6,6,3,2,3,3,5,4,3,5,4,3,4,3,3,2,2,2,5,5,a mentor is someone who is meant to lead you in the path of success and the right decisions for your personal goals,good support and someone to guide me,finding out what I can understand and do to the best of my abilities with support,2,[Decline to Answer],2,2,2,[Decline to Answer],Realizing it's not something you see yourself doing or enjoying,15,1,40,15,15,3,2,4,4,5,5,6,85,29,5,5,5,4,4,6,4,3,6,5,4,2,2,college algebra,1,Fall 2016 College Algebra,2016,4,1
77152,Fall17,10/6/2017 3:48,10/6/2017 4:23,35,1,1,5,6,Communication Disorders,5,3,5,1,N/A,1,5,2,0,1,2,N/A,4,117,5,English,1,College campus,"Yes, this is my first time in the REP",3,Communication Tech,2,9,4,2,14,1,1,2,2.9,Medical Billing,4,2,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/29/1994,7,23,Louisisana,Louisiana,"Cleveland, OH","Cleveland, OH",CA,2,"She is of African descent, her mother is of mixed race half black, and half European (Spain).",2,"Is of African descent, and some European (Spain) as well.",1,2,10,3,[Decline to Answer],5,1,7,1,1,7,7,7,2,5,4,1,6,6,6,6,6,2,2,1,5,2,3,2,6,7,I would  describe a mentor as being someone who looks out for your best interest. As well as someone who is willing to help you achieve your goals throughout life.,"I would be looking for experiences that will help me become a better person at dealing with obstacles, and hardships in life. like ways to overcome lifes problems without being beat down.","Working to the best of my ability, being the best at what I do.",1,"The benefits that I received were that I learned that I was not alone. I learned that hardships, and hard times are what makes you stronger as well as rejection.",2,1,1,no,"Money, Loss of interest, saving money",100,1,50,95,85,6,5,6,7,2,5,7,330,38,7,3,6,2,6,7,2,7,7,7,2,1,2,Statistics,"1, 2, 3, 5",Statistics in 2016,[Decline to Answer],4,5
77155,Fall17,10/6/2017 8:24,10/6/2017 9:08,44,1,1,1,3,Sociology and Early Childhood Education,3,3,3,1,N/A,1,3,5,0,1,2,N/A,4,70.5,5,English,0,N/A,"Yes, this is my first time in the REP",6,airenautcal engineer,5,6,4,2,14,3,1,2,2.85,Housewife,2,1,8,N/A,7,N\A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/13/1952,1,64,"Poland,Ohio United States","Poland, Ohio US","New York,NY US","New York,NY US",Massachusettes,1,N/A,1,N/A,1,2,10,3,[Decline to Answer],6,1,1,1,1,7,7,7,5,5,5,2,6,5,7,7,7,1,7,1,1,1,3,3,3,3,Someone I feel I can look up to for advise or knowledge,Knowledge,Complete understanding of a subject,1,Full comprehension of my job and better ways to accomplish required tasks,2,1,1,Not at this time,Influence of others such as job market,35,2,40,35,10,2,5,3,6,4,6,5,120,31,6,5,6,5,5,6,6,6,6,5,3,3,2,Algebra,1,1970,[Decline to Answer],4,1
77158,Fall17,10/6/2017 8:17,10/6/2017 8:43,26,0,1,8,7,MS in Linguistics and MS in HR,5,5,5,0,Ukraine,0,6,3,2,1,2,N/A,6,"Not sure, more than 300",5,Russian,0,[Decline to Answer],"Yes, this is my first time in the REP",6,He passed away,2,14,2,2,10,3,1,2,3.7,Medical,1,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/14/1966,7,51,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,1,white,1,white,1,2,10,6,[Decline to Answer],8,1,2,2,2,4,6,6,5,5,5,4,5,7,7,1,1,7,2,6,7,7,6,6,1,1,Mentor is the person who provides with good advice for personal life and career.,I would like to enhance my communication skills and widen my career opportunities in life.,I would like to broaden my interperson skills,2,[Decline to Answer],2,2,1,No,[Decline to Answer],50,2,50,50,50,1,1,6,1,5,6,1,200,21,6,6,6,6,6,6,6,5,6,2,2,7,2,Intermediate Algebra,"1, 2, 5",2007,Algebra,5,5
77161,Fall17,10/6/2017 16:29,10/6/2017 16:54,25,0,1,3,3,Buisness,4,4,3,1,"Zacatecas, Mexico",0,4,5,1,1,2,n/a,2,42,4,Spanish,0,[Decline to Answer],"Yes, this is my first time in the REP",1,Carpenter,1,9,2,1,4,2,1,2,2.4,N/a,2,3,1,n/a,7,N/a,N/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",8/1/1996,6,21,"Villa de Cos, Zacatecas, Mexico","Villa de Cos, Zacatecas, Mexico","Villa de Cos, Zacatecas, Mexico","Villa de Cos, Zacatecas, Mexico",Zacatecas,3,Mexican,3,Mexican,2,1,10,3,[Decline to Answer],7,1,2,2,1,6,6,6,5,5,6,2,6,4,6,6,5,3,2,6,2,3,1,2,6,7,Influential,a person i can look up to,To be able to understand a problem,1,learned from their mistakes to solve a problem faster,2,2,1,[Decline to Answer],[Decline to Answer],50,1,40,30,65,3,3,6,6,2,5,6,185,31,6,4,5,5,6,2,3,1,6,7,3,2,1,elementary statistics,"1, 2, 5",[Decline to Answer],[Decline to Answer],2,3
77164,Fall17,10/6/2017 14:09,10/6/2017 14:20,11,1,1,4,8,Law and Society,5,5,5,1,n/a,1,3,4,0,1,2,n/a,7,180+,5,English,1,Through UCSC and Foothill,"Yes, this is my first time in the REP",6,Director of IT,6,11,5,2,7,2,1,2,28,Nursing Professor,2,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/16/1991,7,26,"Novato, CA, USA","Daly City, CA, USA","West Islip, NY, USA","West Islip, NY, USA",CA,1,German/Polish/Finnish,1,Irish,3,2,10,5,[Decline to Answer],7,1,1,3,1,5,3,5,6,6,5,2,6,6,7,6,5,1,3,1,2,4,3,3,4,3,A mentor is someone who takes the time to coach and effectively guide a mentee when faced with difficult professional circumstances.,Networking opportunities,Development of professionalism/,2,[Decline to Answer],2,2,1,n/a completed degree,Realization that their skills are better suited to a different profession.,40,1,45,45,20,3,5,3,6,4,2,6,150,29,5,5,5,4,2,6,5,2,6,5,4,5,2,n/a,"1, 2, 3, 4, 5",2012,[Decline to Answer],5,2
77167,Fall17,10/6/2017 9:09,10/6/2017 11:06,117,1,1,0,2,Dental Hygiene,5,5,5,1,N/A,1,4,3,0,1,7,"I do not follow any organized religions. However, I am a believer.",1,9,5,N/A,0,N/A,"Yes, this is my first time in the REP",3,Linear Technician,2,14,4,2,14,1,1,2,3.4,Orthodontic Treatment Coordinator,2,7,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/5/1984,6,33,El Salvador,El Salvador,"Washington, D.C.",District of Columbia,CA,3,N/A,1,N/A,1,2,1,3,N/A,4,1,1,1,1,4,4,4,6,6,6,1,6,6,7,7,7,1,7,1,1,1,5,5,5,5,A trusted individual that provides knowledge in any area where it is needed,Guidance,The goal of achieving balance in life.,2,N/A,2,1,1,I have not come to a decision regarding the change of my major.,The exposure to new information that creates new interest in a different major.,25,1,40,25,0,6,5,3,2,5,3,7,90,31,6,5,6,5,7,7,7,5,6,3,7,6,2,Intermediate Algebra,1,2015,N/A,3,2
77170,Fall17,10/6/2017 9:23,10/6/2017 10:20,57,1,1,1,3,Psychology,5,5,5,1,N/A,1,4,5,0,1,6,N/A,1,53,5,English,0,N/A,"Yes, this is my first time in the REP",3,Owner of his own construction company,3,9,4,1,14,1,1,2,3.65,Office Manager at a Real Estate office,1,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",92096,6,21,"Benghazi, Libya","Woodward, Oklahoma, United States","Dublin, Ireland","Dublin, Ireland",CA,1,N/A,1,N/A,3,2,10,3,[Decline to Answer],6,1,4,2,2,5,3,2,5,5,5,2,6,4,6,5,4,2,4,2,2,2,5,5,6,6,"Someone you can learn under, someone to guide you through a particular discipline or task","To become confident and knowledgeable enough of whatever I was learning to be successful on my own, independent of the mentor.",Becoming successful in the particular field or task,1,"Mentors I've had throughout my life have helped me move through various stages of my life and achieve specific goals at the time, as well as have someone to relay ideas off of.",2,1,1,No,"Lack of interest in their current major, pursuing another field that appeals to them more. Or their previous major was not exactly what they expected.",45,1,40,45,30,6,2,2,6,2,3,6,160,27,6,4,6,4,4,6,5,5,4,4,6,5,2,Statistics,"1, 2, 3, 4, 5","Statistics in 2017, Calculus in 2015, Pre-Calculus in 2014, Algebra in 2013, Geometry in 2012",[Decline to Answer],4,2
77173,Fall17,10/6/2017 9:51,10/6/2017 10:20,29,1,1,1 and a half,3,Veterinary Technician,5,5,5,1,N/A,1,4,5,0,1,6,N/A,1,43,5,English,0,N/A,"Yes, this is my first time in the REP",3,Parts manager,2,5,2,2,14,1,1,2,4,Unemployed,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/22/1996,4,20,"Charmichael, CA, united states","Sacramento, California, United States","Charmicael, California, United States","Scribs Ranch, California, United States",CA,1,N/A,1,N/A,1,2,10,3,[Decline to Answer],5,1,3,3,2,6,6,6,5,5,5,3,5,6,5,5,4,4,4,3,4,4,6,6,3,3,Someone who overseas what you are doing and provides feedback,More knowledge and understanding of the subject,Understanding of the field I'm in,2,[Decline to Answer],2,2,1,No because I an enjoying the field I chose,Change in interests,50,1,45,40,30,5,2,4,4,4,5,5,165,29,6,5,5,6,6,6,3,5,6,4,4,5,2,Calculus AB,"1, 2, 3, 4",Calculus in 2014,[Decline to Answer],4,1
77176,Fall17,10/6/2017 9:52,10/6/2017 10:27,35,0,1,0,2,Registered nurse,4,4,4,0,Mexico,0,8,7,1,1,2,N/A,2,11,5,Spanish,0,N/A,"Yes, this is my first time in the REP",7,Class A driver,1,8,4,2,14,2,1,2,I don't know,House wife,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/6/1998,6,19,"Jalisco, Mexico","Jalisco, Mexico","Jalisco, Mexico","Jalisco, Mexico","Jalisco, Mexico",3,N/A,3,N/A,2,1,10,3,[Decline to Answer],5,1,4,4,4,6,5,5,4,4,4,3,5,6,5,4,4,5,4,5,5,6,5,5,4,4,Someone who is there to help you in whatever areas you are having difficulty in,[Decline to Answer],To fully understand what it is I need help with and hopefully reach my own goals,2,[Decline to Answer],2,2,1,"No, I have a passion for my major",Their major turns out to be different to what was expected,50,1,50,55,50,2,2,6,2,2,6,2,205,22,6,4,5,4,6,6,5,3,6,4,4,4,1,Elementary algebra,1,2017,[Decline to Answer],4,1
77182,Fall17,10/6/2017 10:07,10/6/2017 10:52,45,1,1,2,2,General Studies,4,4,4,1,N/A,1,3,4,0,1,2,N/A,2,60,5,English,0,[Decline to Answer],"Yes, this is my first time in the REP",2,Construction,2,14,3,1,14,2,1,2,3.5,Cosmetics,3,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/23/1996,6,20,san jose california US,San Jose,san jose california US,San Jose,CA,3,Victor,3,N/A,1,2,4,3,[Decline to Answer],3,1,4,5,4,4,5,6,4,4,3,3,3,4,5,5,4,2,5,4,3,4,5,5,4,4,a role model,advice,help each other,1,to go to college,2,2,1,"Yes, because right now i am a general studies major",[Decline to Answer],25,1,25,35,25,5,5,4,5,4,4,4,110,31,5,5,5,6,5,6,5,5,6,6,5,5,2,Stats,"1, 2, 5",Stats 2016,[Decline to Answer],3,2
77185,Fall17,10/6/2017 10:24,10/6/2017 11:29,65,1,1,Two,4,Anthropology,4,2,3,1,N/A,1,5,3,0,1,6,N/A,1,Not sure how to find this.,5,English,1,N/A,"Yes, this is my first time in the REP",6,Chief of Police,2,9,4,2,14,1,1,2,270,Restaurant Manager,1,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/1/1997,6,20,"San Mateo, Califorina, U.S.A","San Mateo, Califorina, U.S.A","San Mateo, Califorina, U.S.A","San Mateo, Califorina, U.S.A",CA,1,N/A,1,N/A,3,2,10,3,[Decline to Answer],6,1,2,2,1,6,6,7,2,2,3,2,4,3,6,6,6,2,5,2,2,2,2,3,6,5,A mentor is someone who teaches you and guides you.,Life lessons.,How to life a successful life.,1,[Decline to Answer],2,2,1,"No, because I like my major.",If they find out it is too hard.,30,1,50,35,10,5,3,4,3,3,3,5,125,26,5,5,6,4,3,2,5,4,6,7,4,1,2,Statistics,"1, 2, 5","Algebra in 2016, Geometry in 2013, Statistics in 2017",N/A,4,3
77188,Fall17,10/6/2017 12:51,10/6/2017 13:16,25,1,1,0,1,psychology,4,4,4,1,n/a,1,4,5,1,0,4,n/a,1,0,5,englih,0,[Decline to Answer],"Yes, this is my first time in the REP",2,n/a,5,6,3,1,6,1,1,1,4,nanny,3,2,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/23/1999,6,18,sudan,sudan,sudan,sudan,n/a,2,sudanese,2,sudanese,2,2,10,3,[Decline to Answer],10,1,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,2,1,[Decline to Answer],[Decline to Answer],50,1,30,50,35,4,4,4,4,4,4,4,165,28,4,4,4,4,4,4,4,4,4,4,4,4,2,statistics,1,2016,[Decline to Answer],1,1
77191,Fall17,10/6/2017 11:09,10/6/2017 11:55,46,1,1,3,4,Psychology,5,5,5,1,n/a,1,1,1,0,1,6,n/a,1,55,5,English,1,"Iowa State University, University of Minnesota, Stanford University","Yes, this is my first time in the REP",6,Loan Acquisition for some bank,5,11,5,1,14,1,1,2,3.13,High school teacher,4,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/3/1993,6,24,"New York City, New York, United States","Stanford, California, United States","Denver, Colorado, United States","Denver, Colorado, United States",OH,1,n/a,1,n/a,3,2,10,3,[Decline to Answer],8,1,1,1,1,7,7,7,6,6,6,4,3,4,7,7,7,1,7,3,1,3,5,5,6,5,An experienced and trusted adviser.,Advice,Success in whatever they were mentoring me in.,2,[Decline to Answer],2,2,1,"No, I already changed it several times and have circled back around to the one that was best for me.",Not satisfied with their current major.,35,1,45,30,25,7,1,1,1,5,1,1,135,17,7,7,5,5,5,7,4,4,4,4,4,4,2,AP Calculus BC,"1, 2, 3, 4, 5","Geometry 2008, Algebra 2009, Pre-Calc 2010, Statistics 2011, Calculus 2012",It isn't an option but for question 7 I have taken 0 math classes since high school.,4,1
77194,Fall17,10/6/2017 11:30,10/6/2017 12:09,39,1,1,2,3,English,3,1,3,1,N/A.,1,6,7,0,1,2,N/A.,2,27,5,English,0,N/A.,"Yes, this is my first time in the REP",2,Supervisor,7,9,4,2,14,1,1,2,26,Child Care Provider.,1,3,1,N/A.,7,N/A.,N/A.,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/11/1995,4,22,Mexico,Mexico/U.S.,"California, U.S.A.","California, U.S.A","California, U.S.A.",3,Mexican,3,Mexican,2,1,10,3,[Decline to Answer],5,1,4,4,4,4,4,4,1,1,1,2,5,6,3,3,3,5,3,3,3,4,6,6,4,4,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,1,[Decline to Answer],Change their mind.,50,1,30,25,25,3,1,5,4,2,4,2,130,21,5,3,6,5,6,6,5,3,4,5,3,7,2,Statistics,"1, 5",[Decline to Answer],[Decline to Answer],1,3
77197,Fall17,10/6/2017 11:36,10/6/2017 12:12,36,0,1,2,3,Anthropology,3,3,2,1,Iran,0,2,1,2,1,7,I believe in God but not a specific religious belief,1,85.5,3,Farsi,0,[Decline to Answer],"Yes, this is my first time in the REP",2,Business Owner,3,10,6,1,3,1,1,2,3.84,Housewife,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2/26/1992,6,25,"Tehran, Iran","Tehran, Iran","Tehran, Iran","Tehran, Iran","Tehran, Iran",1,N/A,1,N/A,3,2,10,3,[Decline to Answer],4,1,1,1,1,7,7,7,5,5,5,1,6,5,7,7,7,1,7,2,2,1,6,6,2,4,Someone Positive and respectful which I care about and look up to.,To leave a positive and influential mark.,Happiness,2,[Decline to Answer],2,1,1,No,"Financial Reasons, Family Preassure, change of mind",10,1,10,20,10,4,4,4,1,1,5,4,50,23,6,6,5,4,4,7,5,2,7,3,5,1,1,Elementary Statistics,5,2017,[Decline to Answer],5,1
77200,Fall17,10/6/2017 11:37,10/6/2017 11:53,16,1,0,0,1,None-high school student,5,5,5,1,N/A,0,2,1,0,1,3,N/A,1,9,5,Hindi,0,N/A,"Yes, this is my first time in the REP",5,TAC Engineer,5,10,5,1,14,1,1,0,3,Paraeducator,4,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/26/2000,6,16,"Dehli, India","Dehli, India","Bombay, India","Bombay, India",CA,4,N/A,4,N/A,2,2,4,1,[Decline to Answer],8,1,1,1,1,7,7,6,5,6,6,3,4,3,6,7,7,1,5,2,3,7,1,3,7,2,A mentor is one who guides others through various ordeals by offering advice based on experience.,"Tips on getting through various ordeals and situations, and benefiting from the relationship.","Improving my time management, and acquiring tips and skills to help me perform better in certain situations.",1,"I have received tips from experience, advice, care, and so much more. I work on becoming a better person overall with them.",2,,2,I am in high school.,Not interested in a certain field or have realized that there aren't many opportunities for a certain field.,40,2,45,25,15,2,1,2,6,3,6,7,125,27,7,6,7,3,7,5,4,6,6,5,3,5,1,Calculus AB,"1, 2, 3, 4","Algebra in 2013, Geometry in 2014, Trigonometry in 2015, Precalculus in 2016, Calculus in 2017(current)",[Decline to Answer],4,1
77203,Fall17,10/6/2017 11:39,10/6/2017 12:14,35,1,1,1,3,Film Production-Directing,5,5,5,1,N/A.,1,4,1,0,1,7,Catholic,1,141.80 Credits,4,English.,0,N/A.,"Yes, this is my first time in the REP",5,Safety Manager at the Mountain View City District.,3,11,4,2,14,1,1,2,2.86,Secretary at the Palo Alto Unified School District.,4,3,1,N/A.,7,N/A.,N/A.,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/15/1998,6,19,"Ameca. Jalisco, Mexico","Ameca, Jalisco, Mexico/ United States. (she traveled in and out)","Palo Alto, California, United States.","Mountain View, California, United States.",CA,3,N/A.,3,N/A.,1,2,10,3,I didn't place an other.,5,1,1,1,1,7,7,7,4,5,5,2,5,5,7,7,7,1,7,1,3,3,2,2,6,6,"Someone who guides you through either life and education, and provides opinions and advice.",To help someone learn and be able to excel in their work.,To listen entirely and to trust them with their advice.,1,I worked on trusting them and realizing they have experienced a lot in their life. I was able to work out things in my life with the help of this mentor and she helped me feel a lot less stressed.,2,2,1,"No, because I enjoy this field and I am confident it's what I want to do.","Because they realize it's not the job they want to do for the rest of their lives. Also, some may get discouraged and lack confidence in the field.",55,1,0,100,0,4,5,5,3,3,3,6,155,29,6,5,6,3,6,5,4,4,6,5,6,1,1,Elementary Statistics,"1, 2, 3, 6","Algebra in 2013, Geometry 2015, Trigonometry 2016",Algebra 2 in 2014,4,2
77206,Fall17,10/6/2017 11:58,10/6/2017 12:40,42,1,1,1,3,Computer Science,5,5,5,1,N/A,1,3,3,0,1,6,N/A,1,37,5,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",2,Call Center Manager,4,9,2,1,14,2,1,2,3.07,Manager at a family entertainment center,3,7,1,N/A,4,N/A,I am half Mexican and half Filipino.,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/22/1990,6,27,"Santa Clara, California, United States","Mountain View, California, United States","Redwood City, California, United States","Redwood City, California, United States",CA,4,Filipino,3,Mexican,2,1,3,3,[Decline to Answer],4,1,1,1,1,4,6,5,5,5,5,2,6,6,5,5,4,5,2,2,6,6,7,7,5,5,A person that can guide you toward a successful path in daily decisions and in life.,The most important thing would be knowledge and guidance.,Graduate with a Master's Degree in Computer Science or Software Engineering.,1,A counselor at Mission College has helped me find my educational path. I came to Mission College after years and being away from school and he has helped me stay motivated and focused.,2,1,1,I am undecided between Computer Science and Software Engineering for when I transfer.,They find something else that interests them during their studies.,45,1,40,30,15,1,2,5,7,2,7,6,130,30,7,6,6,6,6,5,7,2,5,2,6,4,1,Math D Trigonometry,3,Pre-Calculus/Trigonometry in 2017,[Decline to Answer],3,3
